COMPANY_CODE;RECEIVE_NUMBER;RECEIVE_DATE;ORDER_LAYOUT_TYPE;TOTAL_GROSS_AMOUNT;TOTAL_DISCOUNT_AMOUNT;TOTAL_NET_AMOUNT;TOTAL_TAX_AMOUNT;PACKING_POSTING_AMOUNT;PACKING_POSTING_TAX_AMOUNT;TOTAL_INVOICE_AMOUNT;TOTAL_DETAIL_LINE_COUNT
AB31;11451525;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;24980000;20230530;RX;9000.00;2026.00;6974.00;0.00;0.00;0.00;0.00;2
AB31;24980001;20230530;RX;1440.00;0.00;1440.00;0.00;0.00;0.00;0.00;2
AB31;24980002;20230530;RX;1380.00;0.00;1380.00;0.00;0.00;0.00;0.00;2
AB37;24980003;20230530;RX;17400.00;0.00;17400.00;0.00;0.00;0.00;0.00;2
AB31;11451526;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;11451527;20230530;RX;4600.00;400.00;4200.00;0.00;0.00;0.00;0.00;2
AB31;24980004;20230530;RX;25800.00;0.00;25800.00;0.00;0.00;0.00;0.00;2
AB31;24980005;20230530;RX;21250.00;0.00;21250.00;0.00;0.00;0.00;0.00;2
AB31;11451529;20230530;RX;1000.00;0.00;1000.00;0.00;0.00;0.00;0.00;2
AB31;11451530;20230530;RX;41900.00;41900.00;0.00;0.00;0.00;0.00;0.00;2
AB37;24980006;20230530;RX;19200.00;0.00;19200.00;0.00;0.00;0.00;0.00;2
AB31;24980007;20230530;RX;3644.00;0.00;3644.00;0.00;0.00;0.00;0.00;2
AB31;24980008;20230530;RX;1240.00;0.00;1240.00;0.00;0.00;0.00;0.00;2
AB31;11451531;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;24980009;20230530;RX;2400.00;0.00;2400.00;0.00;0.00;0.00;0.00;2
AB31;24980010;20230530;RX;2100.00;826.00;1274.00;0.00;0.00;0.00;0.00;2
AB31;11451532;20230530;RX;1480.00;400.00;1080.00;0.00;0.00;0.00;0.00;2
AB31;24980011;20230530;RX;2700.00;0.00;2700.00;0.00;0.00;0.00;0.00;2
AB31;11451533;20230530;RX;17210.00;0.00;17210.00;0.00;0.00;0.00;0.00;2
AB31;24980012;20230530;RX;2160.00;0.00;2160.00;0.00;0.00;0.00;0.00;2
AB31;24980013;20230530;RX;6650.00;368.00;6282.00;0.00;0.00;0.00;0.00;2
AB31;11451534;20230530;RX;1480.00;400.00;1080.00;0.00;0.00;0.00;0.00;2
AB37;11451535;20230530;RX;23300.00;0.00;23300.00;0.00;0.00;0.00;0.00;2
AB31;11451536;20230530;RX;19800.00;0.00;19800.00;0.00;0.00;0.00;0.00;2
AB31;24980014;20230530;RX;220.00;0.00;220.00;0.00;0.00;0.00;0.00;2
AB37;24980015;20230530;RX;25000.00;0.00;25000.00;0.00;0.00;0.00;0.00;2
AB31;24980016;20230530;RX;6810.00;0.00;6810.00;0.00;0.00;0.00;0.00;2
AB31;24980017;20230530;RX;18900.00;6582.00;12318.00;0.00;0.00;0.00;0.00;2
AB31;11451537;20230530;RX;3554.00;0.00;3554.00;0.00;0.00;0.00;0.00;2
AB31;11451538;20230530;RX;4200.00;400.00;3800.00;0.00;0.00;0.00;0.00;2
AB31;24980018;20230530;RX;1240.00;0.00;1240.00;0.00;0.00;0.00;0.00;2
AB31;24980020;20230530;RX;14600.00;5284.00;9316.00;0.00;0.00;0.00;0.00;2
AB31;11451539;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB37;11451540;20230530;RX;4000.00;0.00;4000.00;0.00;0.00;0.00;0.00;2
AB31;24980021;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB37;11451541;20230530;RX;5200.00;0.00;5200.00;0.00;0.00;0.00;0.00;2
AB37;11451542;20230530;RX;20000.00;0.00;20000.00;0.00;0.00;0.00;0.00;2
AB37;11451543;20230530;RX;1522.00;0.00;1522.00;0.00;0.00;0.00;0.00;2
AB37;24980023;20230530;RX;12400.00;0.00;12400.00;0.00;0.00;0.00;0.00;2
AB31;11451544;20230530;RX;1840.00;400.00;1440.00;0.00;0.00;0.00;0.00;2
AB37;24979992;20230530;ST;10000.00;0.00;10000.00;0.00;0.00;1500.00;11500.00;2
AB37;11451520;20230530;ST;2699.00;0.00;2699.00;0.00;0.00;405.00;3104.00;1
AB31;11451521;20230530;ST;10200.00;4590.00;5610.00;0.00;0.00;0.00;5610.00;2
AB37;24979996;20230530;ST;4600.00;0.00;4600.00;0.00;0.00;690.00;5290.00;2
AB31;11451528;20230530;ST;2700.00;0.00;2700.00;0.00;0.00;0.00;2700.00;2
AB31;24980019;20230530;ST;400.00;0.00;400.00;0.00;0.00;0.00;400.00;2
AB31;24980022;20230530;ST;400.00;0.00;400.00;0.00;0.00;0.00;400.00;2
AB37;24980316;20230530;RX;5200.00;0.00;5200.00;0.00;0.00;0.00;0.00;2
AB37;24980317;20230530;RX;5550.00;0.00;5550.00;0.00;0.00;0.00;0.00;2
AB31;24980318;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980319;20230530;RX;4400.00;0.00;4400.00;0.00;0.00;0.00;0.00;2
AB37;24980320;20230530;RX;8700.00;0.00;8700.00;0.00;0.00;0.00;0.00;2
AB31;11451656;20230530;RX;6180.00;0.00;6180.00;0.00;0.00;0.00;0.00;2
AB37;24980321;20230530;RX;12000.00;0.00;12000.00;0.00;0.00;0.00;0.00;2
AB31;24980322;20230530;RX;18400.00;5638.00;12762.00;0.00;0.00;0.00;0.00;2
AB37;24980323;20230530;RX;15700.00;0.00;15700.00;0.00;0.00;0.00;0.00;2
AB31;24980324;20230530;RX;43200.00;8138.00;35062.00;0.00;0.00;0.00;0.00;2
AB31;24980325;20230530;RX;5502.00;0.00;5502.00;0.00;0.00;0.00;0.00;2
AB31;24980326;20230530;RX;3670.00;0.00;3670.00;0.00;0.00;0.00;0.00;2
AB31;24980327;20230530;RX;5800.00;0.00;5800.00;0.00;0.00;0.00;0.00;2
AB31;24980328;20230530;RX;6800.00;0.00;6800.00;0.00;0.00;0.00;0.00;2
AB31;24980329;20230530;RX;19810.00;0.00;19810.00;0.00;0.00;0.00;0.00;2
AB31;24980330;20230530;RX;4093.00;0.00;4093.00;0.00;0.00;0.00;0.00;2
AB37;24980331;20230530;RX;10600.00;0.00;10600.00;0.00;0.00;0.00;0.00;2
AB31;11451657;20230530;RX;11300.00;0.00;11300.00;0.00;0.00;0.00;0.00;2
AB31;11451658;20230530;RX;720.00;720.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451659;20230530;RX;12162.00;0.00;12162.00;0.00;0.00;0.00;0.00;2
AB31;11451660;20230530;RX;17024.00;17024.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980332;20230530;RX;13050.00;0.00;13050.00;0.00;0.00;0.00;0.00;2
AB31;24980333;20230530;RX;25700.00;10118.00;15582.00;0.00;0.00;0.00;0.00;2
AB31;24980334;20230530;RX;9694.00;0.00;9694.00;0.00;0.00;0.00;0.00;2
AB31;24980335;20230530;RX;33600.00;9772.00;23828.00;0.00;0.00;0.00;0.00;2
AB31;11451661;20230530;RX;1480.00;0.00;1480.00;0.00;0.00;0.00;0.00;2
AB37;24980336;20230530;RX;21800.00;7440.00;14360.00;0.00;0.00;0.00;0.00;2
AB31;24980338;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980339;20230530;RX;3600.00;0.00;3600.00;0.00;0.00;0.00;0.00;2
AB31;24980340;20230530;RX;6000.00;2400.00;3600.00;0.00;0.00;0.00;0.00;2
AB37;24980341;20230530;RX;15600.00;0.00;15600.00;0.00;0.00;0.00;0.00;2
AB31;24980342;20230530;RX;7102.00;0.00;7102.00;0.00;0.00;0.00;0.00;2
AB31;24980343;20230530;RX;3670.00;0.00;3670.00;0.00;0.00;0.00;0.00;2
AB31;11451662;20230530;RX;800.00;0.00;800.00;0.00;0.00;0.00;0.00;2
AB31;24980344;20230530;RX;26600.00;0.00;26600.00;0.00;0.00;0.00;0.00;2
AB31;24980345;20230530;RX;17300.00;0.00;17300.00;0.00;0.00;0.00;0.00;2
AB31;11451663;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;11451664;20230530;RX;14926.00;0.00;14926.00;0.00;0.00;0.00;0.00;2
AB31;11451665;20230530;RX;1512.00;0.00;1512.00;0.00;0.00;0.00;0.00;2
AB31;11451666;20230530;RX;600.00;600.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980346;20230530;RX;600.00;600.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451667;20230530;RX;7738.00;0.00;7738.00;0.00;0.00;0.00;0.00;2
AB31;24980347;20230530;RX;20000.00;0.00;20000.00;0.00;0.00;0.00;0.00;2
AB31;24980348;20230530;RX;600.00;600.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980349;20230530;RX;27290.00;0.00;27290.00;0.00;0.00;0.00;0.00;2
AB31;24980350;20230530;RX;7400.00;0.00;7400.00;0.00;0.00;0.00;0.00;2
AB31;24980351;20230530;RX;2702.00;0.00;2702.00;0.00;0.00;0.00;0.00;2
AB31;24980352;20230530;RX;1170.00;0.00;1170.00;0.00;0.00;0.00;0.00;2
AB31;24980353;20230530;RX;6524.00;0.00;6524.00;0.00;0.00;0.00;0.00;2
AB37;24980354;20230530;RX;21400.00;0.00;21400.00;0.00;0.00;0.00;0.00;2
AB31;11451668;20230530;RX;16700.00;0.00;16700.00;0.00;0.00;0.00;0.00;2
AB31;24980355;20230530;RX;32950.00;0.00;32950.00;0.00;0.00;0.00;0.00;2
AB31;24980356;20230530;RX;19910.00;0.00;19910.00;0.00;0.00;0.00;0.00;2
AB31;24980357;20230530;RX;25100.00;8082.00;17018.00;0.00;0.00;0.00;0.00;2
AB31;11451669;20230530;RX;1512.00;0.00;1512.00;0.00;0.00;0.00;0.00;2
AB31;24980358;20230530;RX;8100.00;0.00;8100.00;0.00;0.00;0.00;0.00;2
AB31;24980359;20230530;RX;3537.00;0.00;3537.00;0.00;0.00;0.00;0.00;2
AB31;11451670;20230530;RX;6800.00;0.00;6800.00;0.00;0.00;0.00;0.00;2
AB31;24980360;20230530;RX;850.00;0.00;850.00;0.00;0.00;0.00;0.00;2
AB31;24980361;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980362;20230530;RX;980.00;0.00;980.00;0.00;0.00;0.00;0.00;2
AB31;24980337;20230530;ST;4000.00;3240.00;760.00;0.00;0.00;0.00;760.00;2
AB31;11451671;20230530;ST;1080.00;0.00;1080.00;0.00;0.00;0.00;1080.00;4
AB31;11451377;20230530;RX;5150.00;0.00;5150.00;0.00;0.00;0.00;0.00;2
AB31;24979662;20230530;RX;3038.00;0.00;3038.00;0.00;0.00;0.00;0.00;2
AB37;11451378;20230530;RX;6300.00;6300.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24979663;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24979664;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB31;24979665;20230530;RX;16500.00;0.00;16500.00;0.00;0.00;0.00;0.00;2
AB37;24979666;20230530;RX;2800.00;0.00;2800.00;0.00;0.00;0.00;0.00;2
AB31;24979667;20230530;RX;23400.00;6512.00;16888.00;0.00;0.00;0.00;0.00;2
AB31;11451379;20230530;RX;3802.00;0.00;3802.00;0.00;0.00;0.00;0.00;2
AB31;24979668;20230530;RX;7600.00;0.00;7600.00;0.00;0.00;0.00;0.00;2
AB31;11451380;20230530;RX;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24979670;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;11451381;20230530;RX;3802.00;0.00;3802.00;0.00;0.00;0.00;0.00;2
AB31;11451382;20230530;RX;14510.00;0.00;14510.00;0.00;0.00;0.00;0.00;2
AB37;24979671;20230530;RX;8600.00;0.00;8600.00;0.00;0.00;0.00;0.00;2
AB31;24979672;20230530;RX;2702.00;0.00;2702.00;0.00;0.00;0.00;0.00;2
AB37;24979673;20230530;RX;6570.00;0.00;6570.00;0.00;0.00;0.00;0.00;2
AB31;24979674;20230530;RX;19098.00;0.00;19098.00;0.00;0.00;0.00;0.00;2
AB31;24979675;20230530;RX;2700.00;0.00;2700.00;0.00;0.00;0.00;0.00;2
AB31;11451383;20230530;RX;7670.00;0.00;7670.00;0.00;0.00;0.00;0.00;2
AB31;11451384;20230530;RX;800.00;0.00;800.00;0.00;0.00;0.00;0.00;2
AB31;24979676;20230530;RX;1100.00;0.00;1100.00;0.00;0.00;0.00;0.00;2
AB31;24979677;20230530;RX;4260.00;0.00;4260.00;0.00;0.00;0.00;0.00;2
AB31;24979679;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24979680;20230530;RX;5950.00;0.00;5950.00;0.00;0.00;0.00;0.00;2
AB31;24979681;20230530;RX;10700.00;0.00;10700.00;0.00;0.00;0.00;0.00;2
AB37;24979682;20230530;RX;6570.00;0.00;6570.00;0.00;0.00;0.00;0.00;2
AB31;24979678;20230530;ST;4000.00;3240.00;760.00;0.00;0.00;0.00;760.00;2
AB31;24979683;20230530;ST;2800.00;0.00;2800.00;0.00;0.00;0.00;2800.00;2
AB31;24978950;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24978951;20230530;RX;22650.00;0.00;22650.00;0.00;0.00;0.00;0.00;2
AB37;11451071;20230530;RX;1952.00;0.00;1952.00;0.00;0.00;0.00;0.00;2
AB37;11451072;20230530;RX;20000.00;0.00;20000.00;0.00;0.00;0.00;0.00;2
AB31;24978952;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24978953;20230530;RX;12910.00;0.00;12910.00;0.00;0.00;0.00;0.00;2
AB31;24978954;20230530;RX;850.00;0.00;850.00;0.00;0.00;0.00;0.00;2
AB31;24978955;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24978956;20230530;RX;17890.00;0.00;17890.00;0.00;0.00;0.00;0.00;2
AB37;24978957;20230530;RX;30600.00;0.00;30600.00;0.00;0.00;0.00;0.00;2
AB31;11451493;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;24979960;20230530;RX;1500.00;0.00;1500.00;0.00;0.00;0.00;0.00;2
AB31;24979961;20230530;RX;4850.00;0.00;4850.00;0.00;0.00;0.00;0.00;2
AB31;24979962;20230530;RX;19800.00;0.00;19800.00;0.00;0.00;0.00;0.00;2
AB31;24979963;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB37;24979964;20230530;RX;6104.00;0.00;6104.00;0.00;0.00;0.00;0.00;2
AB31;24979965;20230530;RX;29700.00;11492.00;18208.00;0.00;0.00;0.00;0.00;2
AB31;11451495;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;24979966;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB31;24979967;20230530;RX;5300.00;0.00;5300.00;0.00;0.00;0.00;0.00;2
AB31;11451499;20230530;RX;3762.00;0.00;3762.00;0.00;0.00;0.00;0.00;2
AB37;11451500;20230530;RX;24000.00;0.00;24000.00;0.00;0.00;0.00;0.00;2
AB31;11451501;20230530;RX;3480.00;800.00;2680.00;0.00;0.00;0.00;0.00;2
AB31;11451502;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;11451503;20230530;RX;4210.00;0.00;4210.00;0.00;0.00;0.00;0.00;2
AB37;24979968;20230530;RX;18000.00;0.00;18000.00;0.00;0.00;0.00;0.00;2
AB37;24979969;20230530;RX;17200.00;0.00;17200.00;0.00;0.00;0.00;0.00;2
AB31;24979970;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB37;11451504;20230530;RX;19200.00;0.00;19200.00;0.00;0.00;0.00;0.00;2
AB31;24979971;20230530;RX;1000.00;0.00;1000.00;0.00;0.00;0.00;0.00;2
AB31;24979972;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451505;20230530;RX;4600.00;400.00;4200.00;0.00;0.00;0.00;0.00;2
AB37;24979973;20230530;RX;16400.00;0.00;16400.00;0.00;0.00;0.00;0.00;2
AB31;24979974;20230530;RX;1220.00;0.00;1220.00;0.00;0.00;0.00;0.00;2
AB37;11451506;20230530;RX;8800.00;0.00;8800.00;0.00;0.00;0.00;0.00;2
AB31;24979975;20230530;RX;12010.00;0.00;12010.00;0.00;0.00;0.00;0.00;2
AB37;24979976;20230530;RX;26800.00;0.00;26800.00;0.00;0.00;0.00;0.00;2
AB31;11451507;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;11451508;20230530;RX;1480.00;400.00;1080.00;0.00;0.00;0.00;0.00;2
AB31;24979977;20230530;RX;3200.00;0.00;3200.00;0.00;0.00;0.00;0.00;2
AB37;11451509;20230530;RX;32300.00;0.00;32300.00;0.00;0.00;0.00;0.00;2
AB31;24979978;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24979979;20230530;RX;17100.00;0.00;17100.00;0.00;0.00;0.00;0.00;2
AB31;11451510;20230530;RX;1480.00;400.00;1080.00;0.00;0.00;0.00;0.00;2
AB31;24979980;20230530;RX;9950.00;9950.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451511;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB37;24979981;20230530;RX;16600.00;0.00;16600.00;0.00;0.00;0.00;0.00;2
AB31;24979982;20230530;RX;10500.00;0.00;10500.00;0.00;0.00;0.00;0.00;2
AB31;24979983;20230530;RX;3948.00;0.00;3948.00;0.00;0.00;0.00;0.00;2
AB31;11451512;20230530;RX;2900.00;0.00;2900.00;0.00;0.00;0.00;0.00;2
AB31;24979984;20230530;RX;14750.00;0.00;14750.00;0.00;0.00;0.00;0.00;2
AB31;11451513;20230530;RX;1840.00;400.00;1440.00;0.00;0.00;0.00;0.00;2
AB31;24979985;20230530;RX;26400.00;0.00;26400.00;0.00;0.00;0.00;0.00;2
AB37;11451514;20230530;RX;15600.00;0.00;15600.00;0.00;0.00;0.00;0.00;2
AB31;24979986;20230530;RX;1082.00;0.00;1082.00;0.00;0.00;0.00;0.00;2
AB31;24979987;20230530;RX;16400.00;0.00;16400.00;0.00;0.00;0.00;0.00;2
AB37;11451515;20230530;RX;1350.00;0.00;1350.00;0.00;0.00;0.00;0.00;2
AB37;24979988;20230530;RX;18000.00;0.00;18000.00;0.00;0.00;0.00;0.00;2
AB31;11451516;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;11451517;20230530;RX;20350.00;3680.00;16670.00;0.00;0.00;0.00;0.00;2
AB31;11451518;20230530;RX;4600.00;400.00;4200.00;0.00;0.00;0.00;0.00;2
AB37;24979989;20230530;RX;16400.00;0.00;16400.00;0.00;0.00;0.00;0.00;2
AB31;11451492;20230530;ST;680.00;0.00;680.00;0.00;0.00;0.00;680.00;2
AB31;11451494;20230530;ST;8800.00;4576.00;4224.00;0.00;0.00;0.00;4224.00;2
AB31;11451496;20230530;ST;2970.00;0.00;2970.00;0.00;0.00;0.00;2970.00;3
AB31;11451497;20230530;ST;600.00;0.00;600.00;0.00;0.00;0.00;600.00;2
AB31;11451498;20230530;ST;600.00;0.00;600.00;0.00;0.00;0.00;600.00;2
AB37;24978861;20230530;RX;18200.00;0.00;18200.00;0.00;0.00;0.00;0.00;2
AB31;24980954;20230530;RX;26700.00;11234.00;15466.00;0.00;0.00;0.00;0.00;2
AB31;11451894;20230530;RX;19600.00;0.00;19600.00;0.00;0.00;0.00;0.00;2
AB31;24980955;20230530;RX;13310.00;0.00;13310.00;0.00;0.00;0.00;0.00;2
AB31;11451895;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980956;20230530;RX;3560.00;0.00;3560.00;0.00;0.00;0.00;0.00;2
AB31;11451896;20230530;RX;5710.00;0.00;5710.00;0.00;0.00;0.00;0.00;2
AB31;24980957;20230530;RX;15000.00;0.00;15000.00;0.00;0.00;0.00;0.00;2
AB31;24980958;20230530;RX;10700.00;2990.00;7710.00;0.00;0.00;0.00;0.00;2
AB31;11451897;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980960;20230530;RX;1280.00;0.00;1280.00;0.00;0.00;0.00;0.00;2
AB31;24980961;20230530;RX;4020.00;0.00;4020.00;0.00;0.00;0.00;0.00;2
AB31;24980962;20230530;RX;17100.00;0.00;17100.00;0.00;0.00;0.00;0.00;2
AB31;11451898;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980963;20230530;RX;9600.00;0.00;9600.00;0.00;0.00;0.00;0.00;2
AB31;24980964;20230530;RX;3344.00;0.00;3344.00;0.00;0.00;0.00;0.00;2
AB31;24980965;20230530;RX;4850.00;0.00;4850.00;0.00;0.00;0.00;0.00;2
AB31;11451899;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24980966;20230530;RX;824.00;0.00;824.00;0.00;0.00;0.00;0.00;2
AB31;24980959;20230530;ST;580.00;0.00;580.00;0.00;0.00;0.00;580.00;2
AB31;24979121;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451157;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24979123;20230530;RX;1800.00;0.00;1800.00;0.00;0.00;0.00;0.00;2
AB31;24979124;20230530;RX;11826.00;0.00;11826.00;0.00;0.00;0.00;0.00;2
AB37;24979125;20230530;RX;15800.00;0.00;15800.00;0.00;0.00;0.00;0.00;2
AB31;24979126;20230530;RX;2050.00;0.00;2050.00;0.00;0.00;0.00;0.00;2
AB37;11451158;20230530;RX;8000.00;0.00;8000.00;0.00;0.00;0.00;0.00;2
AB31;11451159;20230530;RX;4400.00;2140.00;2260.00;0.00;0.00;0.00;0.00;2
AB37;11451161;20230530;RX;9100.00;0.00;9100.00;0.00;0.00;0.00;0.00;2
AB31;24979127;20230530;RX;28810.00;0.00;28810.00;0.00;0.00;0.00;0.00;2
AB31;24979128;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;11451162;20230530;RX;6090.00;0.00;6090.00;0.00;0.00;0.00;0.00;2
AB31;11451163;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;24979129;20230530;RX;2182.00;0.00;2182.00;0.00;0.00;0.00;0.00;2
AB31;24979130;20230530;RX;5710.00;0.00;5710.00;0.00;0.00;0.00;0.00;2
AB31;11451164;20230530;RX;2000.00;2000.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451165;20230530;RX;5510.00;0.00;5510.00;0.00;0.00;0.00;0.00;2
AB31;11451166;20230530;RX;1480.00;0.00;1480.00;0.00;0.00;0.00;0.00;2
AB37;11451167;20230530;RX;6400.00;0.00;6400.00;0.00;0.00;0.00;0.00;2
AB31;24979131;20230530;RX;800.00;0.00;800.00;0.00;0.00;0.00;0.00;2
AB31;11451168;20230530;RX;16200.00;6080.00;10120.00;0.00;0.00;0.00;0.00;2
AB37;24979132;20230530;RX;12000.00;0.00;12000.00;0.00;0.00;0.00;0.00;2
AB37;24979133;20230530;RX;16200.00;0.00;16200.00;0.00;0.00;0.00;0.00;2
AB31;11451169;20230530;RX;6050.00;0.00;6050.00;0.00;0.00;0.00;0.00;2
AB31;24979134;20230530;RX;9410.00;0.00;9410.00;0.00;0.00;0.00;0.00;2
AB31;11451170;20230530;RX;1400.00;0.00;1400.00;0.00;0.00;0.00;0.00;2
AB31;24979135;20230530;RX;2340.00;0.00;2340.00;0.00;0.00;0.00;0.00;2
AB37;11451171;20230530;RX;21400.00;0.00;21400.00;0.00;0.00;0.00;0.00;2
AB31;24979136;20230530;RX;5474.00;0.00;5474.00;0.00;0.00;0.00;0.00;2
AB31;11451172;20230530;RX;24500.00;10184.00;14316.00;0.00;0.00;0.00;0.00;2
AB31;11451173;20230530;RX;5800.00;2910.00;2890.00;0.00;0.00;0.00;0.00;2
AB31;24979137;20230530;RX;24600.00;6958.00;17642.00;0.00;0.00;0.00;0.00;2
AB31;11451174;20230530;RX;1970.00;0.00;1970.00;0.00;0.00;0.00;0.00;2
AB31;11451175;20230530;RX;21158.00;0.00;21158.00;0.00;0.00;0.00;0.00;2
AB31;11451176;20230530;RX;5720.00;2894.00;2826.00;0.00;0.00;0.00;0.00;2
AB37;24979138;20230530;RX;15338.00;0.00;15338.00;0.00;0.00;0.00;0.00;2
AB31;24979139;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;24979140;20230530;RX;3802.00;0.00;3802.00;0.00;0.00;0.00;0.00;2
AB31;11451177;20230530;RX;5520.00;3264.00;2256.00;0.00;0.00;0.00;0.00;2
AB31;24979141;20230530;RX;7810.00;0.00;7810.00;0.00;0.00;0.00;0.00;2
AB31;11451178;20230530;RX;3100.00;0.00;3100.00;0.00;0.00;0.00;0.00;2
AB31;24979122;20230530;ST;680.00;0.00;680.00;0.00;0.00;0.00;680.00;2
AB31;11451160;20230530;ST;560.00;0.00;560.00;0.00;0.00;0.00;560.00;2
AB31;24979192;20230530;RX;13720.00;0.00;13720.00;0.00;0.00;0.00;0.00;2
AB31;11451216;20230530;RX;1480.00;400.00;1080.00;0.00;0.00;0.00;0.00;2
AB31;24979193;20230530;RX;19810.00;9906.00;9904.00;0.00;0.00;0.00;0.00;2
AB31;24979194;20230530;RX;7224.00;0.00;7224.00;0.00;0.00;0.00;0.00;2
AB31;24979195;20230530;RX;2550.00;0.00;2550.00;0.00;0.00;0.00;0.00;2
AB31;24979196;20230530;RX;1200.00;1200.00;0.00;0.00;0.00;0.00;0.00;2
AB31;11451217;20230530;RX;8520.00;0.00;8520.00;0.00;0.00;0.00;0.00;2
AB31;11451218;20230530;RX;9500.00;0.00;9500.00;0.00;0.00;0.00;0.00;2
AB31;24979197;20230530;RX;5500.00;0.00;5500.00;0.00;0.00;0.00;0.00;2
AB37;24979198;20230530;RX;2120.00;0.00;2120.00;0.00;0.00;0.00;0.00;2
AB31;24979199;20230530;RX;16810.00;0.00;16810.00;0.00;0.00;0.00;0.00;2
AB31;24979200;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24979201;20230530;RX;7810.00;0.00;7810.00;0.00;0.00;0.00;0.00;2
AB31;11451219;20230530;RX;7110.00;0.00;7110.00;0.00;0.00;0.00;0.00;2
AB31;11451220;20230530;RX;1350.00;0.00;1350.00;0.00;0.00;0.00;0.00;1
AB31;24979203;20230530;RX;17574.00;0.00;17574.00;0.00;0.00;0.00;0.00;2
AB31;24979204;20230530;RX;4800.00;0.00;4800.00;0.00;0.00;0.00;0.00;2
AB31;24979205;20230530;RX;992.00;0.00;992.00;0.00;0.00;0.00;0.00;2
AB31;24979206;20230530;RX;992.00;0.00;992.00;0.00;0.00;0.00;0.00;2
AB31;24979207;20230530;RX;1200.00;0.00;1200.00;0.00;0.00;0.00;0.00;2
AB31;24979208;20230530;RX;2400.00;0.00;2400.00;0.00;0.00;0.00;0.00;2
AB31;11451221;20230530;RX;1480.00;400.00;1080.00;0.00;0.00;0.00;0.00;2
AB31;24979209;20230530;RX;12358.00;610.00;11748.00;0.00;0.00;0.00;0.00;2
